original_full_path,preprocessed_full_path,final_authoritative_label,split_assignment,vignette_crop_applied,crop_method,probable_vignette_flag,strong_circle_vignette_flag,vignette_detection_reason,border_dark_fraction,center_corner_contrast,circle_radius_ratio,crop_x1,crop_y1,crop_x2,crop_y2,crop_width,crop_height,crop_area_ratio,crop_confidence_status,output_image_width,output_image_height,processing_error
C:\SKIN CANCER v2\DS\NV\ISIC_0015404_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015404_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0002,-3.28,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015411_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015411_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00168,-46.74,,0,0,1024,678,1024,678,1.0,no_vignette_detected,1024,678,
C:\SKIN CANCER v2\DS\NV\ISIC_0015412_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015412_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00202,-31.33,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015418_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015418_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00092,-105.15,,0,0,1024,681,1024,681,1.0,no_vignette_detected,1024,681,
C:\SKIN CANCER v2\DS\NV\ISIC_0015419_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015419_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00382,-49.38,,0,0,1024,686,1024,686,1.0,no_vignette_detected,1024,686,
C:\SKIN CANCER v2\DS\NV\ISIC_0015436_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015436_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00872,-92.65,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015447_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015447_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.05979,12.33,,0,0,1024,681,1024,681,1.0,no_vignette_detected,1024,681,
C:\SKIN CANCER v2\DS\NV\ISIC_0015466_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015466_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01422,-50.39,,0,0,1024,684,1024,684,1.0,no_vignette_detected,1024,684,
C:\SKIN CANCER v2\DS\NV\ISIC_0015481_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015481_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00075,-20.38,,0,0,1024,689,1024,689,1.0,no_vignette_detected,1024,689,
C:\SKIN CANCER v2\DS\NV\ISIC_0015483_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015483_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00173,-71.59,,0,0,1024,684,1024,684,1.0,no_vignette_detected,1024,684,
C:\SKIN CANCER v2\DS\NV\ISIC_0015485_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015485_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0002,-109.05,,0,0,1024,683,1024,683,1.0,no_vignette_detected,1024,683,
C:\SKIN CANCER v2\DS\NV\ISIC_0015496_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015496_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00027,-130.92,,0,0,1024,682,1024,682,1.0,no_vignette_detected,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0015544_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015544_downsampled.jpg,NV,train,True,occupancy,True,False,border_dark_1.000,1.0,-23.38,0.6695,398,0,1024,686,626,686,0.61133,high_occupancy,626,686,
C:\SKIN CANCER v2\DS\NV\ISIC_0015559_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015559_downsampled.jpg,NV,train,True,circle_fov,True,True,border_dark_1.000|contrast_172.7,1.0,172.68,0.701,179,34,796,651,617,617,0.54995,high_circle_fov,617,617,
C:\SKIN CANCER v2\DS\NV\ISIC_0015563_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015563_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00029,-37.73,,0,0,1024,678,1024,678,1.0,no_vignette_detected,1024,678,
C:\SKIN CANCER v2\DS\NV\ISIC_0015566_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015566_downsampled.jpg,NV,train,True,circle_fov,True,True,border_dark_1.000|contrast_153.8,1.0,153.76,0.6994,199,35,822,659,623,624,0.55422,high_circle_fov,623,624,
C:\SKIN CANCER v2\DS\NV\ISIC_0015568_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015568_downsampled.jpg,NV,train,True,circle_fov,True,True,border_dark_1.000|contrast_163.6,1.0,163.59,0.7118,191,24,819,653,628,629,0.56812,high_circle_fov,628,629,
C:\SKIN CANCER v2\DS\NV\ISIC_0015582_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015582_downsampled.jpg,NV,train,False,no_crop,True,False,border_dark_0.220,0.22034,-35.99,0.8867,0,0,1024,676,1024,676,1.0,rejected_all_modes,1024,676,
C:\SKIN CANCER v2\DS\NV\ISIC_0015593_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015593_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01006,-28.58,,0,0,1024,676,1024,676,1.0,no_vignette_detected,1024,676,
C:\SKIN CANCER v2\DS\NV\ISIC_0015607_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015607_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00144,24.76,,0,0,1024,677,1024,677,1.0,no_vignette_detected,1024,677,
C:\SKIN CANCER v2\DS\NV\ISIC_0015614_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015614_downsampled.jpg,NV,train,False,no_crop,True,False,border_dark_0.269,0.26874,-24.9,0.8873,0,0,1024,683,1024,683,1.0,rejected_all_modes,1024,683,
C:\SKIN CANCER v2\DS\NV\ISIC_0015617_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015617_downsampled.jpg,NV,train,False,no_crop,False,False,none,5e-05,-99.62,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015625_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015625_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00079,-101.05,,0,0,1024,676,1024,676,1.0,no_vignette_detected,1024,676,
C:\SKIN CANCER v2\DS\NV\ISIC_0015627_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015627_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01011,-31.5,,0,0,1024,678,1024,678,1.0,no_vignette_detected,1024,678,
C:\SKIN CANCER v2\DS\NV\ISIC_0015636_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015636_downsampled.jpg,NV,train,True,circle_fov,True,True,border_dark_1.000|contrast_70.6,1.0,70.59,0.7045,229,28,856,654,627,626,0.56038,high_circle_fov,627,626,
C:\SKIN CANCER v2\DS\NV\ISIC_0015645_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015645_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0004,-12.86,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015936_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015936_downsampled.jpg,NV,train,False,no_crop,True,False,border_dark_0.313,0.31328,72.82,0.8755,0,0,1024,682,1024,682,1.0,rejected_all_modes,1024,682,
C:\SKIN CANCER v2\DS\NV\ISIC_0015938_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015938_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00014,3.46,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015939_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015939_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,-2.17,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015940_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015940_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,8.93,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015942_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015942_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,8.8,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015943_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015943_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,12.03,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015945_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015945_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0006,-1.14,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015948_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015948_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,-4.28,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015949_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015949_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,5.38,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015951_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015951_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00027,8.91,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015952_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015952_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00201,3.63,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015953_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015953_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0421,0.98,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015955_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015955_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01747,8.94,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015958_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015958_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01658,11.14,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0015959_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015959_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.03706,17.43,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015961_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015961_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.03502,15.72,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015962_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015962_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.05863,33.28,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015963_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015963_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01503,5.02,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0015964_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015964_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0576,21.94,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015965_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015965_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.02794,3.66,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015969_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015969_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00434,-35.05,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015971_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015971_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0013,-14.18,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015973_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015973_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00053,-52.67,,0,0,1024,750,1024,750,1.0,no_vignette_detected,1024,750,
C:\SKIN CANCER v2\DS\NV\ISIC_0015974_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015974_downsampled.jpg,NV,train,False,no_crop,False,False,none,3e-05,-64.77,,0,0,1024,750,1024,750,1.0,no_vignette_detected,1024,750,
C:\SKIN CANCER v2\DS\NV\ISIC_0015976_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015976_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00027,-14.88,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015978_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015978_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,47.88,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0015980_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015980_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00011,-12.68,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015981_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015981_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00016,-14.89,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015983_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015983_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01604,-4.95,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0015984_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015984_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00461,-8.73,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0015985_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015985_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.02311,14.22,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0015986_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015986_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,1.15,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015988_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015988_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00103,-11.25,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015990_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015990_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,-21.68,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015991_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015991_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,-15.6,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015992_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015992_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01586,9.67,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0015993_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015993_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00092,-7.42,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015995_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015995_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00033,-5.0,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0015997_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015997_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00899,4.33,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0015998_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0015998_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.02947,6.07,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0016000_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016000_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00512,-14.41,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0016003_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016003_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,-8.23,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016004_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016004_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.02344,10.41,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016005_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016005_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00167,-19.14,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016006_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016006_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01445,-5.82,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016007_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016007_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.02525,11.2,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016009_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016009_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0169,0.78,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016023_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016023_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00389,25.2,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0016024_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016024_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00613,8.95,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0016025_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016025_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,-37.05,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016029_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016029_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01025,10.74,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016030_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016030_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01868,12.77,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016033_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016033_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01166,7.92,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0016034_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016034_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,2.05,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016035_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016035_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0008,2.71,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016037_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016037_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.05661,32.14,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016040_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016040_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0002,-7.72,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016042_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016042_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0042,-5.22,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016043_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016043_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.02825,5.2,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016044_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016044_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00283,3.4,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016045_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016045_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01074,7.02,,0,0,1024,685,1024,685,1.0,no_vignette_detected,1024,685,
C:\SKIN CANCER v2\DS\NV\ISIC_0016046_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016046_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0,-7.53,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016048_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016048_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01987,17.94,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016051_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016051_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.0281,0.45,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016052_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016052_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01917,5.02,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016054_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016054_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.05209,15.78,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016055_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016055_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.04457,-35.37,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016056_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016056_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.00815,4.96,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016058_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016058_downsampled.jpg,NV,train,False,no_crop,False,False,none,9e-05,6.35,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016060_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016060_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01311,10.58,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\NV\ISIC_0016061_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0016061_downsampled.jpg,NV,train,False,no_crop,False,False,none,0.01739,14.63,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
